src,dst,day
135.013.216.191,172.016.113.050,4
010.020.030.040,172.016.112.050,4
194.027.251.021,192.168.001.001,4
010.020.030.040,172.016.112.050,4
172.016.117.111,209.152.146.141,4
172.016.116.194,166.077.013.117,4
230.001.010.020,172.016.112.050,4
209.154.098.104,172.016.114.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.115.234,208.134.240.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
135.013.216.191,172.016.113.050,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
197.218.177.069,172.016.112.207,4
197.218.177.069,172.016.114.050,4
153.107.252.061,172.016.114.050,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
192.168.001.001,194.027.251.021,4
230.001.010.020,172.016.112.050,4
209.074.060.168,172.016.113.050,4
192.168.001.001,194.027.251.021,4
207.230.054.203,192.168.001.001,4
209.030.071.165,172.016.118.090,4
172.016.117.132,205.181.112.066,4
172.016.112.020,197.218.177.069,4
166.102.114.043,172.016.113.050,4
172.016.116.201,169.197.003.029,4
172.016.113.084,205.158.031.042,4
192.168.001.010,172.016.112.020,4
010.020.030.040,172.016.112.050,4
172.016.113.204,152.163.210.008,4
010.020.030.040,172.016.112.050,4
172.016.114.050,195.115.218.077,4
209.154.098.104,172.016.114.050,4
172.016.115.087,206.033.210.040,4
199.174.194.103,172.016.114.050,4
172.016.114.207,206.132.025.051,4
172.016.113.084,192.149.089.061,4
192.168.001.001,207.230.054.203,4
172.016.115.234,152.163.214.011,4
172.016.114.169,160.142.001.041,4
199.174.194.144,172.016.114.050,4
172.016.117.111,205.181.112.065,4
172.016.114.169,196.037.075.158,4
209.074.060.168,172.016.113.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.116.201,162.093.243.066,4
172.016.112.207,197.182.091.233,4
172.016.115.234,208.134.240.050,4
230.001.010.020,172.016.112.050,4
172.016.114.168,152.163.214.011,4
192.168.001.001,207.230.054.203,4
135.013.216.191,172.016.114.207,4
135.013.216.191,172.016.113.050,4
172.016.117.111,207.046.130.138,4
209.030.070.179,172.016.112.050,4
172.016.117.103,207.025.071.143,4
207.230.054.203,192.168.001.001,4
166.102.114.043,172.016.113.050,4
172.016.114.050,202.077.162.002,4
230.001.010.020,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.114.148,192.041.046.142,4
192.168.001.001,207.230.054.203,4
194.027.251.021,192.168.001.001,4
172.016.117.111,206.139.049.005,4
196.037.075.158,192.168.001.001,4
172.016.116.201,207.041.046.062,4
207.075.239.115,172.016.012.050,4
010.020.030.040,172.016.112.050,4
135.013.216.191,172.016.113.050,4
199.174.194.144,172.016.114.050,4
209.012.013.173,172.016.112.050,4
172.016.116.194,206.252.029.036,4
192.168.001.001,194.027.251.021,4
199.174.194.184,172.016.114.050,4
172.016.114.207,192.041.006.132,4
010.020.030.040,172.016.112.050,4
192.168.001.001,207.230.054.203,4
010.020.030.040,172.016.112.050,4
135.013.216.191,172.016.113.050,4
209.074.060.168,172.016.113.050,4
010.020.030.040,172.016.112.050,4
208.240.124.206,172.016.114.050,4
172.016.116.194,207.046.131.016,4
172.016.117.052,205.181.112.065,4
172.016.112.020,192.168.001.010,4
010.020.030.040,172.016.112.050,4
166.102.114.043,172.016.113.050,4
230.001.010.020,172.016.112.050,4
172.016.115.087,207.046.131.013,4
230.001.010.020,172.016.112.050,4
192.168.001.001,194.027.251.021,4
172.016.115.005,167.008.029.016,4
207.230.054.203,192.168.001.001,4
192.168.001.001,194.027.251.021,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
192.168.001.001,207.230.054.203,4
209.074.060.168,172.016.113.050,4
194.027.251.021,192.168.001.001,4
010.020.030.040,172.016.112.050,4
172.016.115.234,204.176.115.080,4
172.016.114.169,206.250.094.100,4
166.102.114.043,172.016.113.050,4
192.168.001.001,207.230.054.203,4
172.016.117.132,208.134.241.210,4
207.230.054.239,172.016.112.050,4
135.013.216.191,172.016.113.050,4
172.016.112.149,207.025.071.143,4
172.016.116.044,128.104.198.105,4
230.001.010.020,172.016.112.050,4
172.016.115.087,207.046.130.139,4
010.020.030.040,172.016.112.050,4
197.182.091.011,172.016.114.050,4
172.016.115.234,187.187.187.187,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.117.111,204.152.167.020,4
172.016.115.005,209.001.224.013,4
172.016.116.194,204.202.136.230,4
194.027.251.021,192.168.001.001,4
172.016.117.111,192.041.016.074,4
209.074.060.168,172.016.113.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.116.201,198.108.001.099,4
207.230.054.203,192.168.001.001,4
172.016.116.194,137.245.085.134,4
230.001.010.020,172.016.112.050,4
192.168.001.001,194.027.251.021,4
135.013.216.191,172.016.113.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.115.005,205.181.112.065,4
172.016.117.132,152.175.034.145,4
166.102.114.043,172.016.113.050,4
172.016.112.194,151.196.071.129,4
172.016.112.194,207.018.199.006,4
010.020.030.040,172.016.112.050,4
135.013.216.191,172.016.114.168,4
192.168.001.001,194.027.251.021,4
172.016.112.050,195.073.151.050,4
135.013.216.191,172.016.113.050,4
172.016.116.194,128.163.001.169,4
192.168.001.020,192.168.001.010,4
230.001.010.020,172.016.112.050,4
207.230.054.203,192.168.001.001,4
172.016.112.194,196.227.033.189,4
209.074.060.168,172.016.113.050,4
207.230.054.203,192.168.001.001,4
194.027.251.021,192.168.001.001,4
209.074.060.168,172.016.113.050,4
135.013.216.191,172.016.113.050,4
192.168.001.001,194.027.251.021,4
230.001.010.020,172.016.112.050,4
172.016.115.005,205.181.112.065,4
010.020.030.040,172.016.112.050,4
172.016.113.105,204.146.018.033,4
207.230.054.203,192.168.001.001,4
172.016.117.111,143.166.082.015,4
172.016.117.052,209.001.206.011,4
230.001.010.020,172.016.112.050,4
166.102.114.043,172.016.113.050,4
135.013.216.191,172.016.113.050,4
230.001.010.020,172.016.112.050,4
197.218.177.069,172.016.113.084,4
172.016.114.207,204.071.200.154,4
001.002.003.004,172.016.114.050,4
192.168.001.001,194.027.251.021,4
172.016.117.132,207.025.071.145,4
166.102.114.043,172.016.113.050,4
172.016.112.050,195.073.151.050,4
207.230.054.203,192.168.001.001,4
166.102.114.043,172.016.113.050,4
197.218.177.069,172.016.113.050,4
172.016.113.084,209.143.195.152,4
192.168.001.001,194.027.251.021,4
192.168.001.001,192.168.001.010,4
172.016.112.194,207.046.130.014,4
172.016.117.132,207.025.071.143,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.114.148,192.150.012.102,4
230.001.010.020,172.016.112.050,4
172.016.117.132,204.152.167.020,4
172.016.113.105,208.197.035.096,4
192.168.001.001,194.027.251.021,4
172.016.115.005,167.008.029.015,4
192.168.001.010,172.016.113.050,4
192.168.001.001,207.230.054.203,4
172.016.113.084,192.082.108.047,4
010.020.030.040,172.016.112.050,4
172.016.117.052,208.137.248.012,4
209.154.098.104,172.016.114.050,4
230.001.010.020,172.016.112.050,4
196.227.033.189,172.016.114.050,4
230.001.010.020,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
010.020.030.040,172.016.112.050,4
194.027.251.021,192.168.001.001,4
010.020.030.040,172.016.112.050,4
192.168.001.020,192.168.001.010,4
010.020.030.040,172.016.112.050,4
172.016.116.201,207.025.071.145,4
135.013.216.191,172.016.113.050,4
172.016.112.194,197.182.091.233,4
230.001.010.020,172.016.112.050,4
172.016.116.201,205.216.076.008,4
172.016.116.044,209.001.224.015,4
135.013.216.191,172.016.113.050,4
153.037.134.017,172.016.112.223,4
172.016.112.149,209.008.177.155,4
230.001.010.020,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
172.016.114.169,207.046.130.014,4
166.102.114.043,172.016.113.050,4
010.020.030.040,172.016.112.050,4
172.016.112.020,194.027.251.021,4
172.016.117.052,198.003.096.030,4
172.016.116.201,152.163.210.013,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
172.016.114.168,207.025.071.178,4
172.016.113.204,209.067.019.149,4
172.016.114.168,205.168.248.010,4
194.027.251.021,192.168.001.001,4
010.020.030.040,172.016.112.050,4
166.102.114.043,172.016.113.050,4
010.020.030.040,172.016.112.050,4
172.016.117.132,198.069.010.130,4
230.001.010.020,172.016.112.050,4
230.001.010.020,172.016.112.050,4
230.001.010.020,172.016.112.050,4
172.016.112.194,136.149.142.178,4
166.102.114.043,172.016.113.050,4
194.027.251.021,192.168.001.001,4
230.001.010.020,172.016.112.050,4
197.218.177.069,172.016.113.105,4
010.020.030.040,172.016.112.050,4
209.074.060.168,172.016.113.050,4
010.020.030.040,172.016.112.050,4
207.230.054.203,192.168.001.001,4
135.013.216.191,172.016.113.050,4
209.074.060.168,172.016.113.050,4
230.001.010.020,172.016.112.050,4
172.016.112.020,192.168.001.020,4
208.253.077.185,172.016.113.050,4
010.020.030.040,172.016.112.050,4
209.074.060.080,172.016.112.050,4
172.016.112.149,197.182.091.233,4
135.013.216.191,172.016.113.050,4
172.016.115.234,206.214.219.102,4
166.102.114.043,172.016.113.050,4
010.020.030.040,172.016.112.050,4
135.013.216.191,172.016.113.050,4
172.016.112.207,205.181.112.065,4
230.001.010.020,172.016.112.050,4
196.227.033.189,172.016.114.207,4
192.168.001.001,194.027.251.021,4
230.001.010.020,172.016.112.050,4
135.013.216.191,172.016.113.050,4
135.013.216.191,172.016.113.050,4
010.020.030.040,172.016.112.050,4
192.168.001.001,192.168.001.005,4
172.016.112.149,199.095.074.090,4
010.020.030.040,172.016.112.050,4
207.075.239.115,172.016.014.100,4
135.013.216.191,172.016.113.050,4
172.016.114.148,204.217.104.002,4
197.218.177.069,172.016.112.194,4
010.020.030.040,172.016.112.050,4
172.016.114.207,203.097.170.067,4
199.174.194.147,172.016.114.050,4
010.020.030.040,172.016.112.050,4
194.027.251.021,192.168.001.001,4
230.001.010.020,172.016.112.050,4
194.027.251.021,192.168.001.001,4
166.102.114.043,172.016.113.050,4
194.027.251.021,192.168.001.001,4
172.016.114.169,206.252.029.035,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
209.074.060.168,172.016.113.050,4
192.168.001.001,194.027.251.021,4
135.013.216.191,172.016.113.050,4
172.016.114.169,152.163.214.021,4
153.107.252.073,172.016.112.050,4
172.016.115.005,208.141.130.175,4
230.001.010.020,172.016.112.050,4
172.016.117.111,209.067.003.080,4
172.016.113.204,209.067.183.023,4
135.013.216.191,172.016.113.050,4
172.016.116.194,199.095.207.035,4
166.102.114.043,172.016.113.050,4
166.102.114.043,172.016.113.050,4
010.020.030.040,172.016.112.050,4
192.168.001.010,172.016.112.020,4
197.182.091.117,172.016.114.050,4
230.001.010.020,172.016.112.050,4
135.013.216.191,172.016.113.084,4
172.016.114.207,207.025.071.142,4
010.020.030.040,172.016.112.050,4
172.016.116.201,167.008.029.015,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
010.020.030.040,172.016.112.050,4
207.103.080.104,172.016.112.050,4
172.016.112.194,038.240.216.098,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
172.016.114.050,207.114.237.249,4
172.016.113.204,129.063.001.100,4
010.020.030.040,172.016.112.050,4
230.001.010.020,172.016.112.050,4
194.027.251.021,192.168.001.001,4
166.102.114.043,172.016.113.050,4
194.027.251.021,192.168.001.001,5
010.020.030.040,172.016.112.050,5
135.013.216.191,172.016.113.050,5
230.001.010.020,172.016.112.050,5
172.016.112.149,207.025.071.177,5
199.174.194.006,172.016.114.050,5
172.016.114.050,199.227.099.120,5
230.001.010.020,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
197.218.177.069,172.016.113.204,5
194.027.251.021,192.168.001.001,5
172.016.116.044,204.146.018.033,5
010.020.030.040,172.016.112.050,5
135.013.216.191,172.016.113.050,5
230.001.010.020,172.016.112.050,5
192.168.001.020,192.168.001.010,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
199.174.194.030,172.016.114.050,5
010.020.030.040,172.016.112.050,5
230.001.010.020,172.016.112.050,5
010.020.030.040,172.016.112.050,5
172.016.112.050,135.013.216.191,5
172.016.113.105,199.095.074.090,5
010.020.030.040,172.016.112.050,5
166.102.114.043,172.016.113.050,5
172.016.114.148,207.046.131.015,5
010.020.030.040,172.016.112.050,5
172.016.112.207,207.046.142.045,5
194.027.251.021,192.168.001.001,5
172.016.113.204,207.087.001.051,5
192.168.001.001,194.027.251.021,5
135.013.216.191,172.016.113.050,5
172.016.112.020,192.168.001.010,5
172.016.115.234,205.240.168.015,5
135.013.216.191,172.016.113.050,5
010.020.030.040,172.016.112.050,5
194.027.251.021,192.168.001.001,5
207.075.239.115,172.016.114.050,5
209.074.060.168,172.016.113.050,5
010.020.030.040,172.016.112.050,5
194.007.248.153,172.016.114.050,5
192.168.001.001,194.027.251.021,5
135.013.216.191,172.016.113.050,5
010.020.030.040,172.016.112.050,5
135.013.216.191,172.016.113.050,5
010.020.030.040,172.016.112.050,5
192.168.001.001,194.027.251.021,5
172.016.115.087,206.137.126.003,5
206.186.080.111,172.016.114.050,5
208.239.005.230,192.168.001.001,5
172.016.113.105,208.213.076.035,5
172.016.112.207,197.218.177.069,5
209.012.013.144,172.016.112.050,5
172.016.114.168,137.245.085.134,5
197.218.177.069,172.016.112.050,5
230.001.010.020,172.016.112.050,5
172.016.114.207,195.073.151.050,5
209.074.060.168,172.016.113.050,5
192.168.001.010,172.016.112.020,5
194.027.251.021,192.168.001.001,5
172.016.112.149,204.071.200.244,5
172.016.112.207,209.060.010.237,5
135.013.216.191,172.016.113.050,5
208.253.077.185,172.016.113.050,5
172.016.115.005,207.240.102.008,5
197.218.177.069,172.016.113.050,5
194.027.251.021,192.168.001.001,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
204.097.153.043,172.016.112.190,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
172.016.116.044,198.199.206.217,5
010.020.030.040,172.016.112.050,5
194.027.251.021,192.168.001.001,5
230.001.010.020,172.016.112.050,5
010.020.030.040,172.016.112.050,5
172.016.114.207,207.025.071.026,5
172.016.112.207,152.163.210.012,5
172.016.117.132,205.181.112.065,5
230.001.010.020,172.016.112.050,5
209.012.013.035,172.016.112.050,5
192.168.001.001,207.230.054.203,5
230.001.010.020,172.016.112.050,5
197.218.177.069,172.016.112.149,5
209.074.060.168,172.016.113.050,5
230.001.010.020,172.016.112.050,5
194.027.251.021,192.168.001.001,5
135.013.216.191,172.016.113.050,5
166.102.114.043,172.016.113.050,5
230.001.010.020,172.016.112.050,5
230.001.010.020,172.016.112.050,5
172.016.114.050,196.227.033.189,5
010.020.030.040,172.016.112.050,5
172.016.114.168,204.152.167.020,5
135.013.216.191,172.016.113.050,5
172.016.116.044,207.046.130.138,5
200.027.121.118,172.016.112.050,5
192.168.001.001,194.027.251.021,5
010.020.030.040,172.016.112.050,5
172.016.113.084,207.245.095.098,5
010.020.030.040,172.016.112.050,5
172.016.114.207,206.165.153.005,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
172.016.112.020,195.115.218.108,5
172.016.114.148,199.095.074.090,5
166.102.114.043,172.016.113.050,5
135.013.216.191,172.016.113.050,5
230.001.010.020,172.016.112.050,5
172.016.114.050,204.097.153.169,5
010.020.030.040,172.016.112.050,5
230.001.010.020,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
172.016.113.084,198.006.051.030,5
230.001.010.020,172.016.112.050,5
207.230.054.203,192.168.001.001,5
192.168.001.020,192.168.001.010,5
197.218.177.069,172.016.113.084,5
010.020.030.040,172.016.112.050,5
207.075.239.115,172.016.014.050,5
172.016.113.084,207.046.130.139,5
010.020.030.040,172.016.112.050,5
172.016.116.044,207.025.071.027,5
172.016.115.005,136.149.142.085,5
199.174.194.067,172.016.114.050,5
209.074.060.168,172.016.113.050,5
207.230.054.203,192.168.001.001,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
172.016.114.168,209.001.224.015,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
192.168.001.001,194.027.251.021,5
209.074.060.168,172.016.113.050,5
010.020.030.040,172.016.112.050,5
192.168.001.001,194.027.251.021,5
172.016.114.207,130.194.074.181,5
192.168.001.010,172.016.112.020,5
010.020.030.040,172.016.112.050,5
172.016.114.148,209.143.199.067,5
172.016.112.207,206.144.058.004,5
010.020.030.040,172.016.112.050,5
197.218.177.069,172.016.114.148,5
199.174.194.190,172.016.114.050,5
209.074.060.168,172.016.113.050,5
207.230.054.203,192.168.001.001,5
192.168.001.001,194.027.251.021,5
199.174.194.006,172.016.114.050,5
194.027.251.021,192.168.001.001,5
172.016.113.204,204.162.080.141,5
195.073.151.050,172.016.112.050,5
172.016.116.044,205.181.112.065,5
010.020.030.040,172.016.112.050,5
135.013.216.191,172.016.113.050,5
172.016.117.111,128.252.093.002,5
230.001.010.020,172.016.112.050,5
172.016.112.020,192.168.001.010,5
197.182.091.233,172.016.116.194,5
010.020.030.040,172.016.112.050,5
135.013.216.191,172.016.113.050,5
192.168.001.001,207.230.054.203,5
172.016.112.194,209.067.019.149,5
172.016.112.194,140.175.021.020,5
197.218.177.069,172.016.114.050,5
194.027.251.021,192.168.001.001,5
230.001.010.020,172.016.112.050,5
209.012.013.001,172.016.112.050,5
172.016.116.044,207.077.090.013,5
172.016.117.132,199.095.074.090,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
230.001.010.020,172.016.112.050,5
010.020.030.040,172.016.112.050,5
209.074.060.168,172.016.113.050,5
194.027.251.021,192.168.001.001,5
010.020.030.040,172.016.112.050,5
230.001.010.020,172.016.112.050,5
230.001.010.020,172.016.112.050,5
172.016.116.201,137.245.085.134,5
172.016.112.194,207.025.071.027,5
230.001.010.020,172.016.112.050,5
230.001.010.020,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
010.020.030.040,172.016.112.050,5
195.073.151.050,172.016.113.084,5
194.027.251.021,192.168.001.001,5
192.168.001.001,194.027.251.021,5
010.020.030.040,172.016.112.050,5
192.168.001.020,192.168.001.010,5
172.016.112.149,207.077.090.095,5
192.168.001.001,194.027.251.021,5
192.168.001.001,194.027.251.021,5
209.030.071.036,172.016.112.050,5
230.001.010.020,172.016.112.050,5
199.174.194.065,172.016.114.050,5
172.016.115.005,199.234.225.066,5
135.013.216.191,172.016.113.050,5
172.016.112.194,209.045.168.019,5
135.013.216.191,172.016.113.050,5
135.013.216.191,172.016.113.050,5
194.027.251.021,192.168.001.001,5
209.030.071.130,172.016.112.050,5
